:START_ID|Source|:END_ID|Status|Phenotype_Mapping_Method|:TYPE
MIM:601665|OMIM|MIM:602044|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:302905|OMIM|MIM:300307|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617370|OMIM|MIM:603164|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612852|OMIM|MIM:147679||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:309545p|OMIM|MIM:309545|Unconfirmed or possibly spurrious mapping.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:606035p|OMIM|MIM:606035|Non-disease. Genetic variation leading to abnormal lab test values.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:262600|OMIM|MIM:601538||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:266200|OMIM|MIM:609712||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:607313|OMIM|MIM:608630||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619542|OMIM|MIM:180901||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:112100|OMIM|MIM:100740|Non-disease. Genetic variation leading to abnormal lab test values.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619602|OMIM|MIM:182340||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:229600|OMIM|MIM:612724||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613811|OMIM|MIM:613009||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:180800|OMIM|MIM:601097||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617432|OMIM|MIM:600774||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:603075|OMIM|MIM:608548|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:606217|OMIM|MIM:607170|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612286|OMIM|MIM:182309||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:610153|OMIM|MIM:610572||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618664|OMIM|MIM:614270||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619060|OMIM|MIM:123864||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:600807|OMIM|MIM:109690|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:300872|OMIM|MIM:300777|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:601104|OMIM|MIM:157140||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618637|OMIM|MIM:618639|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:604360|OMIM|MIM:610844||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619621|OMIM|MIM:600286||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614680|OMIM|MIM:605579|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:158170p|OMIM|MIM:158170||Contiguous gene deletion or duplication syndrome. Multiple genes are deleted or duplicated.|caused_by_gene
MIM:614202|OMIM|MIM:604346||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:300703p|OMIM|MIM:300703||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:613123|OMIM|MIM:605206||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:151200p|OMIM|MIM:151200||Contiguous gene deletion or duplication syndrome. Multiple genes are deleted or duplicated.|caused_by_gene
MIM:614111|OMIM|MIM:179060||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:605229p|OMIM|MIM:605229||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:618857|OMIM|MIM:600509||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614229|OMIM|MIM:610949|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:308205|OMIM|MIM:300294||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619238|OMIM|MIM:186940||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:607221p|OMIM|MIM:607221||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:608176p|OMIM|MIM:608176|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:277450|OMIM|MIM:137167||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:211980|OMIM|MIM:191195|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:611162|OMIM|MIM:146790|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613428|OMIM|MIM:613425||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613987|OMIM|MIM:606470||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615589p|OMIM|MIM:615589||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:618853|OMIM|MIM:617089||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:608415|OMIM|MIM:604067||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613388|OMIM|MIM:182309|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618117|OMIM|MIM:605810||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:187500|OMIM|MIM:602054||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612336|OMIM|MIM:176880||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614655p|OMIM|MIM:614655||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:617690|OMIM|MIM:610224||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612438|OMIM|MIM:602662||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614291|OMIM|MIM:602954|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:604307|OMIM|MIM:123680||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:609033|OMIM|MIM:609144||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614401|OMIM|MIM:164785|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619012|OMIM|MIM:617491||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612110p|OMIM|MIM:612110|Non-disease. Genetic variation leading to abnormal lab test values.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:300887|OMIM|MIM:300885||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617926|OMIM|MIM:610621|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614886|OMIM|MIM:600279||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:147750|OMIM|MIM:607343|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619355|OMIM|MIM:618064||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:246560p|OMIM|MIM:246560||Contiguous gene deletion or duplication syndrome. Multiple genes are deleted or duplicated.|caused_by_gene
MIM:230900|OMIM|MIM:606463||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618148|OMIM|MIM:604188||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:608516|OMIM|MIM:608691|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:312870|OMIM|MIM:300037||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:602433|OMIM|MIM:608465||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:131440|OMIM|MIM:173410||Contiguous gene deletion or duplication syndrome. Multiple genes are deleted or duplicated.|caused_by_gene
MIM:610829|OMIM|MIM:165230||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:609636p|OMIM|MIM:609636||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:176200|OMIM|MIM:613609|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:267430|OMIM|MIM:179820||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:114500|OMIM|MIM:603072|Mutation contributing to susceptibility to multifactorial disorders or infection. Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618245|OMIM|MIM:601445|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:300860|OMIM|MIM:312180||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616617|OMIM|MIM:601498||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615160|OMIM|MIM:191329||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619599|OMIM|MIM:148040||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:601487p|OMIM|MIM:601487|Non-disease. Genetic variation leading to abnormal lab test values.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616894|OMIM|MIM:601368||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:211980|OMIM|MIM:122720|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:607841p|OMIM|MIM:607841||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:614823|OMIM|MIM:602931||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618254|OMIM|MIM:618227||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:187800|OMIM|MIM:607759||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:251600p|OMIM|MIM:251600||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:604004|OMIM|MIM:605908||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:607829|OMIM|MIM:603057||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615969|OMIM|MIM:104150||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:610978|OMIM|MIM:600635||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614867|OMIM|MIM:170993||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618590|OMIM|MIM:608528||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613750|OMIM|MIM:162080||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:145500|OMIM|MIM:139130|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:300853|OMIM|MIM:300715||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619468|OMIM|MIM:610801|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:276900|OMIM|MIM:276903||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:611182|OMIM|MIM:606979||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613219p|OMIM|MIM:613219|Non-disease. Genetic variation leading to abnormal lab test values.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:614331|OMIM|MIM:190182||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:601198|OMIM|MIM:601199||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:611880|OMIM|MIM:191044|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616562|OMIM|MIM:606151||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:608970|OMIM|MIM:116805||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614607|OMIM|MIM:603024||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:237450|OMIM|MIM:604843||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615607|OMIM|MIM:186740||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:611590|OMIM|MIM:109270||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616399|OMIM|MIM:605411||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:400044|OMIM|MIM:480000||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:116800|OMIM|MIM:602438||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619369|OMIM|MIM:601922||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:271980|OMIM|MIM:610045||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:611185p|OMIM|MIM:611185|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:162350|OMIM|MIM:611203||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:278700|OMIM|MIM:611153||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:610474|OMIM|MIM:134934||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:608584|OMIM|MIM:608595|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:146520|OMIM|MIM:602593||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:609015|OMIM|MIM:143450||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:603040p|OMIM|MIM:603040|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:306700|OMIM|MIM:300841||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:153600|OMIM|MIM:602170||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:608446|OMIM|MIM:602600|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:607248p|OMIM|MIM:607248|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:612862p|OMIM|MIM:612862|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:131750|OMIM|MIM:120120||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613179|OMIM|MIM:164050||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:123400|OMIM|MIM:176640|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613780|OMIM|MIM:600922||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:604393|OMIM|MIM:604392||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:602540|OMIM|MIM:121011||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614840|OMIM|MIM:162332||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:278720|OMIM|MIM:613208||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615961|OMIM|MIM:601489||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614166p|OMIM|MIM:614166||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:619111|OMIM|MIM:612013||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618654|OMIM|MIM:102573||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615560|OMIM|MIM:167411||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:141749|OMIM|MIM:141900||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:610725|OMIM|MIM:608414||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618845|OMIM|MIM:608285||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:608088p|OMIM|MIM:608088||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:260540|OMIM|MIM:157140||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612285|OMIM|MIM:612013||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:300952|OMIM|MIM:300403||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:600880|OMIM|MIM:612309|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:275210|OMIM|MIM:150330||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613227|OMIM|MIM:114815||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:603694p|OMIM|MIM:603694|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:154275p|OMIM|MIM:154275|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:149200|OMIM|MIM:121011||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619040|OMIM|MIM:604126||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:300818|OMIM|MIM:311770||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:604011p|OMIM|MIM:604011|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:218340|OMIM|MIM:615140||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617983|OMIM|MIM:615638|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:300489|OMIM|MIM:300011||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:611705|OMIM|MIM:188840||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:605750p|OMIM|MIM:605750||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:613886|OMIM|MIM:600456||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:125853|OMIM|MIM:176885|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:272200|OMIM|MIM:607939||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:103050|OMIM|MIM:608222||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616364|OMIM|MIM:614787||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:142669|OMIM|MIM:611482|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:251120|OMIM|MIM:608419||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612956|OMIM|MIM:126141|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619407|OMIM|MIM:146928|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617882|OMIM|MIM:162280||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614416|OMIM|MIM:605207||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:240800|OMIM|MIM:600509||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613743|OMIM|MIM:118485||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:610758|OMIM|MIM:126380||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614205|OMIM|MIM:614145||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613730|OMIM|MIM:606871||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:610678|OMIM|MIM:602389||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615885|OMIM|MIM:603636||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:300514|OMIM|MIM:300515||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619041|OMIM|MIM:610456||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616649|OMIM|MIM:182870||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:261550|OMIM|MIM:600957||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616166|OMIM|MIM:601103||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617665|OMIM|MIM:605356||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:611755|OMIM|MIM:610142||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:611152p|OMIM|MIM:611152|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:300557p|OMIM|MIM:300557|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:617319|OMIM|MIM:608841||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:150200p|OMIM|MIM:150200|Non-disease. Genetic variation leading to abnormal lab test values.|Disorder placed by association. Underlying defect unknown.|caused_by_gene
MIM:614173|OMIM|MIM:609863||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619465|OMIM|MIM:164870|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:602089|OMIM|MIM:191306|Mutation contributing to susceptibility to multifactorial disorders or infection. Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:150800|OMIM|MIM:136850||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:254770|OMIM|MIM:608815|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:176807|OMIM|MIM:192090|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:611004p|OMIM|MIM:611004|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:612261|OMIM|MIM:607562|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613007p|OMIM|MIM:613007|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:616603|OMIM|MIM:138250||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619064|OMIM|MIM:603773|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613177|OMIM|MIM:604710||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:600858|OMIM|MIM:602743||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:600363|OMIM|MIM:608145||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:100650p|OMIM|MIM:100650|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:268400|OMIM|MIM:603780||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614435|OMIM|MIM:600584||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:606482|OMIM|MIM:602378||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614250|OMIM|MIM:159465|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:254780|OMIM|MIM:607566||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612228p|OMIM|MIM:612228|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:607626|OMIM|MIM:603718||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:605909|OMIM|MIM:608309||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:131400p|OMIM|MIM:131400||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:137600|OMIM|MIM:601542||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:604772|OMIM|MIM:180902||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613671|OMIM|MIM:613667||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613267|OMIM|MIM:602272||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:111690|OMIM|MIM:111680|Non-disease. Genetic variation leading to abnormal lab test values.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:601820|OMIM|MIM:600937||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:276710|OMIM|MIM:609695||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:608776|OMIM|MIM:606941||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614669|OMIM|MIM:600810||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615828|OMIM|MIM:602635||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618276|OMIM|MIM:606830||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:261540|OMIM|MIM:610308||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:610455|OMIM|MIM:610456||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:211380|OMIM|MIM:600023||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615704|OMIM|MIM:615584||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:182212|OMIM|MIM:164780||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:301054|OMIM|MIM:314370||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:606864|OMIM|MIM:602413||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:300960|OMIM|MIM:300205||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618951|OMIM|MIM:602375|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617772|OMIM|MIM:606416||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619202|OMIM|MIM:617307||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:611136|OMIM|MIM:137160|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617389|OMIM|MIM:604297||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:125853|OMIM|MIM:600917|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613158|OMIM|MIM:607439||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614286|OMIM|MIM:612839|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613100|OMIM|MIM:162662||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:256300|OMIM|MIM:602716||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:115197|OMIM|MIM:600958||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:611162|OMIM|MIM:147840|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617977|OMIM|MIM:609226||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:609053|OMIM|MIM:611360||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:208900|OMIM|MIM:607585||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:253010|OMIM|MIM:611458||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:605429|OMIM|MIM:617987|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:233100|OMIM|MIM:182381||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:604802p|OMIM|MIM:604802||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:300716p|OMIM|MIM:300716||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:125853|OMIM|MIM:138079|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613659|OMIM|MIM:147679|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:231095|OMIM|MIM:274180||Disorder has known molecular basis. Mutation found.|caused_by_gene
